application_id,core_project_num,canonical_org_id,pi_name_raw,fiscal_year,total_cost,is_r01,activity_code,mechanism_family,project_title,modal_department,nih_org_dept,is_department_of_surgery,surgical_share,n_affiliations,name_match,n_forenames_seen,rule,validation_kappa,profiled_at
10365913,R35HL135821,IPF1504801,"HLA, TIMOTHY TUN",2022,891262.0,False,R35,R_OTHER,Mechanisms of sphingolipid signaling in vascular health and disease,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,22,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
10390409,R01EY031715,IPF1504801,"HLA, TIMOTHY TUN",2022,461082.0,True,R01,R01,G protein-coupled receptor regulation of transcriptional mechanisms in the retinal vasculature.,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,22,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
10506516,R01AG078602,IPF1504801,"HLA, TIMOTHY TUN",2022,505526.0,True,R01,R01,Sphingolipid signaling in age-associated vascular pathology,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,22,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
10562518,R01AI173377,IPF1504801,"HLA, TIMOTHY TUN",2022,576634.0,True,R01,R01,Myeloid sphingolipid regulation of tissue resolution and regeneration responses,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,22,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
10536682,R35HL135821,IPF1504801,"HLA, TIMOTHY TUN",2023,887736.0,False,R35,R_OTHER,Mechanisms of sphingolipid signaling in vascular health and disease,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,22,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
10596099,R01EY031715,IPF1504801,"HLA, TIMOTHY TUN",2023,475344.0,True,R01,R01,G protein-coupled receptor regulation of transcriptional mechanisms in the retinal vasculature.,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,22,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
10690049,R01AG078602,IPF1504801,"HLA, TIMOTHY TUN",2023,505526.0,True,R01,R01,Sphingolipid signaling in age-associated vascular pathology,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,22,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
10708956,R01AI173377,IPF1504801,"HLA, TIMOTHY TUN",2023,589706.0,True,R01,R01,Myeloid sphingolipid regulation of tissue resolution and regeneration responses,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,22,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
10631461,R01HL167723,IPF1504801,"HLA, TIMOTHY TUN",2024,712226.0,True,R01,R01,Sphingolipid signaling in the endothelium during viral host defense,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,22,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
10808063,R01EY031715,IPF1504801,"HLA, TIMOTHY TUN",2024,475344.0,True,R01,R01,G protein-coupled receptor regulation of transcriptional mechanisms in the retinal vasculature.,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,22,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
10849725,R01AG078602,IPF1504801,"HLA, TIMOTHY TUN",2024,505526.0,True,R01,R01,Sphingolipid signaling in age-associated vascular pathology,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,22,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
10887512,R01AI173377,IPF1504801,"HLA, TIMOTHY TUN",2024,589706.0,True,R01,R01,Myeloid sphingolipid regulation of tissue resolution and regeneration responses,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,22,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
11002635,R01HL167723,IPF1504801,"HLA, TIMOTHY TUN",2025,692976.0,True,R01,R01,Sphingolipid signaling in the endothelium during viral host defense,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,22,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
11055401,R01EY031715,IPF1504801,"HLA, TIMOTHY TUN",2025,475344.0,True,R01,R01,G protein-coupled receptor regulation of transcriptional mechanisms in the retinal vasculature.,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,22,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
11092135,R01AG078602,IPF1504801,"HLA, TIMOTHY TUN",2025,495416.0,True,R01,R01,Sphingolipid signaling in age-associated vascular pathology,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,22,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
11140531,R01AI173377,IPF1504801,"HLA, TIMOTHY TUN",2025,589706.0,True,R01,R01,Myeloid sphingolipid regulation of tissue resolution and regeneration responses,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,22,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
10208848,R01DC013521,IPF1504801,"HOLT, JEFFREY R",2021,494170.0,True,R01,R01,TMC gene function in sensory hair cells,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,0.8667,30,full_forename,2,majority,0.916,2026-08-01T16:42:22+00:00
10451576,R01DC013521,IPF1504801,"HOLT, JEFFREY R",2022,494170.0,True,R01,R01,TMC gene function in sensory hair cells,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,0.8667,30,full_forename,2,majority,0.916,2026-08-01T16:42:22+00:00
10652441,R01DC013521,IPF1504801,"HOLT, JEFFREY R",2023,494170.0,True,R01,R01,TMC gene function in sensory hair cells,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,0.8667,30,full_forename,2,majority,0.916,2026-08-01T16:42:22+00:00
10977925,R01DC021469,IPF1504801,"HOLT, JEFFREY R",2024,446199.0,True,R01,R01,Structure and Function of Mechanosensitive Channels in Inner Ear Hair Cells,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,0.8667,30,full_forename,2,majority,0.916,2026-08-01T16:42:22+00:00
11109713,R01DC021469,IPF1504801,"HOLT, JEFFREY R",2025,411904.0,True,R01,R01,Structure and Function of Mechanosensitive Channels in Inner Ear Hair Cells,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,0.8667,30,full_forename,2,majority,0.916,2026-08-01T16:42:22+00:00
11226615,R01DC013521,IPF1504801,"HOLT, JEFFREY R",2025,820505.0,True,R01,R01,TMC gene function in sensory hair cells,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,0.8667,30,full_forename,2,majority,0.916,2026-08-01T16:42:22+00:00
10209279,R01HL068130,IPF1504801,"ITALIANO, JOSEPH E",2021,760905.0,True,R01,R01,Cytoskeletal Mechanisms of Platelet Formation,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,16,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
10351290,R35HL161175,IPF1504801,"ITALIANO, JOSEPH E",2022,1062000.0,False,R35,R_OTHER,The Centrosome as a master controller of platelet production.,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,16,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
10576942,R35HL161175,IPF1504801,"ITALIANO, JOSEPH E",2023,1062000.0,False,R35,R_OTHER,The Centrosome as a master controller of platelet production.,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,16,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
10817955,R35HL161175,IPF1504801,"ITALIANO, JOSEPH E",2024,1040760.0,False,R35,R_OTHER,The Centrosome as a master controller of platelet production.,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,16,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
11061088,R35HL161175,IPF1504801,"ITALIANO, JOSEPH E",2025,1062000.0,False,R35,R_OTHER,The Centrosome as a master controller of platelet production.,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,16,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
10318255,R13HL160044,IPF1504801,"KAZA, ADITYA K",2021,9500.0,False,R13,R_OTHER,Interoperative Cardiac Tissue Imaging: Implications in Congenital Heart Disease,CARDIAC_CARDIOTHORACIC_SURGERY,SURGERY,True,0.9778,45,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
10067370,R01DC017461,IPF1504801,"KOEHLER, KARL RUSSELL",2021,528331.0,True,R01,R01,Engineering multi-lineage human inner ear organoids,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,33,full_forename,2,majority,0.916,2026-08-01T16:42:22+00:00
10242825,R01AR075018,IPF1504801,"KOEHLER, KARL RUSSELL",2021,505867.0,True,R01,R01,Generation of human skin organoids from pluripotency,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,33,full_forename,2,majority,0.916,2026-08-01T16:42:22+00:00
10307988,R01DC017461,IPF1504801,"KOEHLER, KARL RUSSELL",2022,511285.0,True,R01,R01,Engineering multi-lineage human inner ear organoids,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,33,full_forename,2,majority,0.916,2026-08-01T16:42:22+00:00
10468123,R01AR075018,IPF1504801,"KOEHLER, KARL RUSSELL",2022,516299.0,True,R01,R01,Generation of human skin organoids from pluripotency,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,33,full_forename,2,majority,0.916,2026-08-01T16:42:22+00:00
10531197,R01DC017461,IPF1504801,"KOEHLER, KARL RUSSELL",2023,511285.0,True,R01,R01,Engineering multi-lineage human inner ear organoids,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,33,full_forename,2,majority,0.916,2026-08-01T16:42:22+00:00
10689091,R01AR075018,IPF1504801,"KOEHLER, KARL RUSSELL",2023,521513.0,True,R01,R01,Generation of human skin organoids from pluripotency,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,33,full_forename,2,majority,0.916,2026-08-01T16:42:22+00:00
10861600,R01AR075018,IPF1504801,"KOEHLER, KARL RUSSELL",2023,453017.0,True,R01,R01,Generation of human skin organoids from pluripotency (Admin Supplement),OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,33,full_forename,2,majority,0.916,2026-08-01T16:42:22+00:00
10883255,R01AR083139,IPF1504801,"KOEHLER, KARL RUSSELL",2024,712191.0,True,R01,R01,Engineering self-assembled skin-on-a-chip,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,33,full_forename,2,majority,0.916,2026-08-01T16:42:22+00:00
10981671,R01DC017461,IPF1504801,"KOEHLER, KARL RUSSELL",2024,695343.0,True,R01,R01,Engineering multi-lineage inner ear organoids,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,33,full_forename,2,majority,0.916,2026-08-01T16:42:22+00:00
11084392,R01AR083139,IPF1504801,"KOEHLER, KARL RUSSELL",2025,676920.0,True,R01,R01,Engineering self-assembled skin-on-a-chip,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,33,full_forename,2,majority,0.916,2026-08-01T16:42:22+00:00
11114023,R01DC017461,IPF1504801,"KOEHLER, KARL RUSSELL",2025,695343.0,True,R01,R01,Engineering multi-lineage inner ear organoids,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,33,full_forename,2,majority,0.916,2026-08-01T16:42:22+00:00
11191013,R01DC017461,IPF1504801,"KOEHLER, KARL RUSSELL",2025,68687.0,True,R01,R01,Engineering multi-lineage inner ear organoids,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,33,full_forename,2,majority,0.916,2026-08-01T16:42:22+00:00
10217127,R01DK123364,IPF1504801,"KREIDBERG, JORDAN A",2021,285230.0,True,R01,R01,The Role of Fibronectin in ADPKD,UROLOGY,UROLOGY,False,1.0,3,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
10316791,R01DK127673,IPF1504801,"LEE, RICHARD SANG-YONG",2021,582838.0,True,R01,R01,NIMBLE: Non-Invasive Markers of Bladder Deterioration,UROLOGY,UROLOGY,False,1.0,5,full_forename,3,majority,0.916,2026-08-01T16:42:22+00:00
10482352,R01DK127673,IPF1504801,"LEE, RICHARD SANG-YONG",2022,582838.0,True,R01,R01,NIMBLE: Non-Invasive Markers of Bladder Deterioration,UROLOGY,UROLOGY,False,1.0,5,full_forename,3,majority,0.916,2026-08-01T16:42:22+00:00
10655624,R01DK127673,IPF1504801,"LEE, RICHARD SANG-YONG",2023,555962.0,True,R01,R01,NIMBLE: Non-Invasive Markers of Bladder Deterioration,UROLOGY,UROLOGY,False,1.0,5,full_forename,3,majority,0.916,2026-08-01T16:42:22+00:00
10876348,R01DK127673,IPF1504801,"LEE, RICHARD SANG-YONG",2024,533723.0,True,R01,R01,NIMBLE: Non-Invasive Markers of Bladder Deterioration,UROLOGY,UROLOGY,False,1.0,5,full_forename,3,majority,0.916,2026-08-01T16:42:22+00:00
11128522,R01DK127673,IPF1504801,"LEE, RICHARD SANG-YONG",2025,555962.0,True,R01,R01,NIMBLE: Non-Invasive Markers of Bladder Deterioration,UROLOGY,UROLOGY,False,1.0,5,full_forename,3,majority,0.916,2026-08-01T16:42:22+00:00
10121362,R01HL151494,IPF1504801,"MACHLUS, KELLIE RAE",2021,577277.0,True,R01,R01,The Biogenesis of Platelet-Derived Extracellular Vesicles and their Impact on Megakaryocyte Maturation,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,20,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
10128902,R03DK124746,IPF1504801,"MACHLUS, KELLIE RAE",2021,132750.0,False,R03,R_OTHER,The Role of CCL5 in Hematopoietic Stem Cell Activation and Skewing,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,20,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
10348737,R03DK124746,IPF1504801,"MACHLUS, KELLIE RAE",2022,132750.0,False,R03,R_OTHER,The Role of CCL5 in Hematopoietic Stem Cell Activation and Skewing,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,20,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
10394422,R01HL151494,IPF1504801,"MACHLUS, KELLIE RAE",2022,577277.0,True,R01,R01,The Biogenesis of Platelet-Derived Extracellular Vesicles and their Impact on Megakaryocyte Maturation,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,20,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
10613503,R01HL151494,IPF1504801,"MACHLUS, KELLIE RAE",2023,577277.0,True,R01,R01,The Biogenesis of Platelet-Derived Extracellular Vesicles and their Impact on Megakaryocyte Maturation,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,20,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
10814387,R01HL151494,IPF1504801,"MACHLUS, KELLIE RAE",2024,565731.0,True,R01,R01,The Biogenesis of Platelet-Derived Extracellular Vesicles and their Impact on Megakaryocyte Maturation,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,20,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
10857766,R01DK139341,IPF1504801,"MACHLUS, KELLIE RAE",2024,354000.0,True,R01,R01,Elucidation of the mechanisms by which fatty acids drive megakaryopoiesis,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,20,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
11036879,R21DK142111,IPF1504801,"MACHLUS, KELLIE RAE",2025,469042.0,False,R21,R_OTHER,Transformation of a human iPSC-derived bone marrow organoid for the study of hematopoiesis,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,20,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
11061108,R01HL151494,IPF1504801,"MACHLUS, KELLIE RAE",2025,577271.0,True,R01,R01,The Biogenesis of Platelet-Derived Extracellular Vesicles and their Impact on Megakaryocyte Maturation,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,20,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
11073104,R01DK139341,IPF1504801,"MACHLUS, KELLIE RAE",2025,354000.0,True,R01,R01,Elucidation of the mechanisms by which fatty acids drive megakaryopoiesis,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,20,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
11035624,R21EB036775,IPF1504801,"MONDAL, ABHIJIT",2025,222500.0,False,R21,R_OTHER,Ex vivo and In vivo Model Advancements for Airway Stent Design Optimization,CARDIAC_CARDIOTHORACIC_SURGERY,SURGERY,True,1.0,10,full_forename,2,majority,0.916,2026-08-01T16:42:22+00:00
10887819,R21CA283420,IPF1504801,"MOSES, MARSHA A",2024,248243.0,False,R21,R_OTHER,Engineered exosome mimetics as targeted biological nanomedicines for pancreatic cancer,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,20,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
11041093,R21CA283420,IPF1504801,"MOSES, MARSHA A",2025,206869.0,False,R21,R_OTHER,Engineered exosome mimetics as targeted biological nanomedicines for pancreatic cancer,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,20,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
10826360,F32HL172637,IPF1504801,"NASIM, SANA",2024,76756.0,False,F32,F,Endothelial and mural cell interaction in capillary malformation,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,6,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
11031307,F32HL172637,IPF1504801,"NASIM, SANA",2025,9072.0,False,F32,F,Endothelial and mural cell interaction in capillary malformation,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,6,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
11033342,K99HL177326,IPF1504801,"NASIM, SANA",2025,127305.0,False,K99,K,Unraveling Immune Cell Interactions and Multicellular Dynamics in GNAQ-Driven Capillary Malformation,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,6,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
11033756,K99DC022343,IPF1504801,"RATZAN, EVAN",2025,132705.0,False,K99,K,Defining the role of MET components in vestibular hair cell maturation and gene therapy responsiveness,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,5,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
11242138,F32HL182158,IPF1504801,"RECCO, DOMINIC PAUL",2025,88434.0,False,F32,F,Additive Therapeutic Efficacy Of Pluripotent Stem Cell-Derived Cardiovascular Cells Engrafted In Hydrogels To Treat Ischemia-Reperfusion Injury After Myocardial Infarction,CARDIAC_CARDIOTHORACIC_SURGERY,SURGERY,True,0.9545,22,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
10508963,R21HD109491,IPF1504801,"ROGERS, MICHAEL SEAN",2022,265500.0,False,R21,R_OTHER,Identification of a Novel Target for the Treatment of Endometriosis-associated Pain,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,16,full_forename,6,majority,0.916,2026-08-01T16:42:22+00:00
10522258,R01EY033354,IPF1504801,"ROGERS, MICHAEL SEAN",2022,410000.0,True,R01,R01,Functional requirement of CMG2 for endothelial cell chemotaxis and resulting angiogenesis,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,16,full_forename,6,majority,0.916,2026-08-01T16:42:22+00:00
10583339,R01HD110922,IPF1504801,"ROGERS, MICHAEL SEAN",2022,1758450.0,True,R01,R01,CMG2 as a target for safe and effective treatment of endometriosis-associate pain,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,16,full_forename,6,majority,0.916,2026-08-01T16:42:22+00:00
10705085,R21HD109491,IPF1504801,"ROGERS, MICHAEL SEAN",2023,221250.0,False,R21,R_OTHER,Identification of a Novel Target for the Treatment of Endometriosis-associated Pain,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,16,full_forename,6,majority,0.916,2026-08-01T16:42:22+00:00
10705632,R01EY033354,IPF1504801,"ROGERS, MICHAEL SEAN",2023,410004.0,True,R01,R01,Functional requirement of CMG2 for endothelial cell chemotaxis and resulting angiogenesis,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,16,full_forename,6,majority,0.916,2026-08-01T16:42:22+00:00
10898710,R01EY033354,IPF1504801,"ROGERS, MICHAEL SEAN",2024,410004.0,True,R01,R01,Functional requirement of CMG2 for endothelial cell chemotaxis and resulting angiogenesis,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,16,full_forename,6,majority,0.916,2026-08-01T16:42:22+00:00
11166699,R01EY033354,IPF1504801,"ROGERS, MICHAEL SEAN",2025,348502.0,True,R01,R01,Functional requirement of CMG2 for endothelial cell chemotaxis and resulting angiogenesis,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,16,full_forename,6,majority,0.916,2026-08-01T16:42:22+00:00
11385649,R01HD110922,IPF1504801,"ROGERS, MICHAEL SEAN",2025,1128672.0,True,R01,R01,CMG2 as a target for safe and effective treatment of endometriosis-associate pain,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,16,full_forename,6,majority,0.916,2026-08-01T16:42:22+00:00
10133456,F32HD100081,IPF1504801,"TABAAC, ARIELLA R",2021,73062.0,False,F32,F,Health Education and Reproductive Health,OTHER_EXPLICIT_SURGERY,SURGERY,True,1.0,8,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
10392884,F32HD100081,IPF1504801,"TABAAC, ARIELLA R",2022,76234.0,False,F32,F,Health Education and Reproductive Health,OTHER_EXPLICIT_SURGERY,SURGERY,True,1.0,8,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
10945302,R01NS138758,IPF1504801,"TANG, XIN",2024,535389.0,True,R01,R01,Molecular pathways that strengthen GABAergic inhibition and reduce seizure susceptibility,NEUROSURGERY,NEUROSURGERY,False,1.0,5,full_forename,6,majority,0.916,2026-08-01T16:42:22+00:00
11128844,R01NS138758,IPF1504801,"TANG, XIN",2025,515889.0,True,R01,R01,Molecular Pathways that Strengthen GABAergic Inhibition and Reduce Seizure Susceptibility,NEUROSURGERY,NEUROSURGERY,False,1.0,5,full_forename,6,majority,0.916,2026-08-01T16:42:22+00:00
10512452,R21CA274098,IPF1504801,"VAKILI, KHASHAYAR",2022,257222.0,False,R21,R_OTHER,Development of cell-based models for fibrolamellar carcinoma,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,20,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
10656539,R21CA274098,IPF1504801,"VAKILI, KHASHAYAR",2023,208080.0,False,R21,R_OTHER,Development of cell-based models for fibrolamellar carcinoma,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,20,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
10536819,F32HD107878,IPF1504801,"VIVERO, MATTHEW P",2022,71734.0,False,F32,F,Drug Development for Pediatric Capillary Malformation,PLASTIC_SURGERY,PLASTIC SURGERY,False,1.0,4,full_forename,3,majority,0.916,2026-08-01T16:42:22+00:00
10675489,F32HD107878,IPF1504801,"VIVERO, MATTHEW P",2023,76052.0,False,F32,F,Drug Development for Pediatric Capillary Malformation,PLASTIC_SURGERY,PLASTIC SURGERY,False,1.0,4,full_forename,3,majority,0.916,2026-08-01T16:42:22+00:00
10876361,F32HD107878,IPF1504801,"VIVERO, MATTHEW P",2024,83932.0,False,F32,F,Drug Development for Pediatric Capillary Malformation,PLASTIC_SURGERY,PLASTIC SURGERY,False,1.0,4,full_forename,3,majority,0.916,2026-08-01T16:42:22+00:00
10303525,R21AR077292,IPF1504801,"WARMAN, MATTHEW L",2021,194700.0,False,R21,R_OTHER,Neurobehavioral phenotypes of mouse models of Osteogenesis Imperfecta,ORTHOPEDIC_SURGERY,ORTHOPEDICS,False,1.0,18,full_forename,2,majority,0.916,2026-08-01T16:42:22+00:00
10416072,R21AR077292,IPF1504801,"WARMAN, MATTHEW L",2022,231304.0,False,R21,R_OTHER,Neurobehavioral phenotypes of mouse models of Osteogenesis Imperfecta,ORTHOPEDIC_SURGERY,ORTHOPEDICS,False,1.0,18,full_forename,2,majority,0.916,2026-08-01T16:42:22+00:00
10417887,R01AR080740,IPF1504801,"WARMAN, MATTHEW L",2022,398052.0,True,R01,R01,Skeletal and non-skeletal roles for osteocalcin,ORTHOPEDIC_SURGERY,ORTHOPEDICS,False,1.0,18,full_forename,2,majority,0.916,2026-08-01T16:42:22+00:00
10595042,R01AR080740,IPF1504801,"WARMAN, MATTHEW L",2023,405718.0,True,R01,R01,Skeletal and non-skeletal roles for osteocalcin,ORTHOPEDIC_SURGERY,ORTHOPEDICS,False,1.0,18,full_forename,2,majority,0.916,2026-08-01T16:42:22+00:00
10646852,R21AR082609,IPF1504801,"WARMAN, MATTHEW L",2023,233640.0,False,R21,R_OTHER,Conditional mouse models with dominant negative Osteogenesis Imperfecta,ORTHOPEDIC_SURGERY,ORTHOPEDICS,False,1.0,18,full_forename,2,majority,0.916,2026-08-01T16:42:22+00:00
10789572,R21HD113926,IPF1504801,"WARMAN, MATTHEW L",2024,265500.0,False,R21,R_OTHER,In vivo assessment of variants of uncertain significance in the intellectual disability gene ANKRD17,ORTHOPEDIC_SURGERY,ORTHOPEDICS,False,1.0,18,full_forename,2,majority,0.916,2026-08-01T16:42:22+00:00
10795062,R21AR082609,IPF1504801,"WARMAN, MATTHEW L",2024,188859.0,False,R21,R_OTHER,Conditional mouse models with dominant negative Osteogenesis Imperfecta,ORTHOPEDIC_SURGERY,ORTHOPEDICS,False,1.0,18,full_forename,2,majority,0.916,2026-08-01T16:42:22+00:00
10818553,R01AR080740,IPF1504801,"WARMAN, MATTHEW L",2024,377718.0,True,R01,R01,Skeletal and non-skeletal roles for osteocalcin,ORTHOPEDIC_SURGERY,ORTHOPEDICS,False,1.0,18,full_forename,2,majority,0.916,2026-08-01T16:42:22+00:00
11182583,R21HD113926,IPF1504801,"WARMAN, MATTHEW L",2025,221250.0,False,R21,R_OTHER,In vivo assessment of variants of uncertain significance in the intellectual disability gene ANKRD17,ORTHOPEDIC_SURGERY,ORTHOPEDICS,False,1.0,18,full_forename,2,majority,0.916,2026-08-01T16:42:22+00:00
10125809,F32DE029362,IPF1504801,"WORONOWICZ, KATHERINE CHRISTINE",2021,69362.0,False,F32,F,Decoding regulatory nodes controlling growth and proportion of the skull,ORTHOPEDIC_SURGERY,ORTHOPEDICS,False,1.0,4,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
10348718,F32DE029362,IPF1504801,"WORONOWICZ, KATHERINE CHRISTINE",2022,72534.0,False,F32,F,Decoding regulatory nodes controlling growth and proportion of the skull,ORTHOPEDIC_SURGERY,ORTHOPEDICS,False,1.0,4,full_forename,1,majority,0.916,2026-08-01T16:42:22+00:00
10122344,R01AI124491,IPF1504801,"WU, HAO",2021,531000.0,True,R01,R01,"NLRP1 and CARD8 Inflammasomes:  Assembly, Regulation and Stress Sensing",GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,2,full_forename,4,majority,0.916,2026-08-01T16:42:22+00:00
10125074,R37AI050872,IPF1504801,"WU, HAO",2021,531000.0,True,R37,R01,Structural & Functional Studies of TLR/IL-1R Signaling,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,1.0,2,full_forename,4,majority,0.916,2026-08-01T16:42:22+00:00
